item,itemLabel
http://www.wikidata.org/entity/Q6844963,Miguel Ángel Toma
http://www.wikidata.org/entity/Q6850425,Milagro Sala
http://www.wikidata.org/entity/Q6873465,Mirian Curletti
http://www.wikidata.org/entity/Q6950244,Mónica Fein
http://www.wikidata.org/entity/Q6959980,Ramón Mestre
http://www.wikidata.org/entity/Q7108084,Osvaldo Álvarez Guerrero
http://www.wikidata.org/entity/Q7114130,Ovidio Lagos
http://www.wikidata.org/entity/Q7121580,Pablo Bruera
http://www.wikidata.org/entity/Q7121738,Pablo Riccheri
http://www.wikidata.org/entity/Q7121785,Pablo Verani
http://www.wikidata.org/entity/Q7122059,Pacho O'Donnell
http://www.wikidata.org/entity/Q7143037,Pastor Obligado
http://www.wikidata.org/entity/Q7145942,Patricio Cullen
http://www.wikidata.org/entity/Q7159620,Q7159620
http://www.wikidata.org/entity/Q7159657,Pedro Ignacio Rivera
http://www.wikidata.org/entity/Q7159700,Pedro León Díaz Gallo
http://www.wikidata.org/entity/Q7159771,Pedro Medrano
http://www.wikidata.org/entity/Q7159854,Pedro Pascual Segura
http://www.wikidata.org/entity/Q7160034,Pedro de Ezcurra
http://www.wikidata.org/entity/Q7161161,Pelagio Luna
http://www.wikidata.org/entity/Q7290505,Ramón José Cárcano
http://www.wikidata.org/entity/Q7290508,Ramón Lavalle
http://www.wikidata.org/entity/Q7290512,Ramón Lorenzo Falcón
http://www.wikidata.org/entity/Q7290558,Ramón Saadi
http://www.wikidata.org/entity/Q7299740,Raúl Bercovich Rodríguez
http://www.wikidata.org/entity/Q7299820,Raúl Othacehé
http://www.wikidata.org/entity/Q7322551,Ricardo Balbín
http://www.wikidata.org/entity/Q7322654,Ricardo Gil Lavedra
http://www.wikidata.org/entity/Q7322664,Ricardo Gómez Diez
http://www.wikidata.org/entity/Q7322794,Ricardo Rodríguez Saá
http://www.wikidata.org/entity/Q7348343,Sergio Buil
http://www.wikidata.org/entity/Q7351592,Roberto Basualdo
http://www.wikidata.org/entity/Q7351748,Roberto Iglesias
http://www.wikidata.org/entity/Q7351882,Roberto Romero
http://www.wikidata.org/entity/Q7351931,Roberto Urquía
http://www.wikidata.org/entity/Q7357166,Rodolfo Irazusta
http://www.wikidata.org/entity/Q7357213,Rodolfo Terragno
http://www.wikidata.org/entity/Q7366792,Roque Ferreyra
http://www.wikidata.org/entity/Q7372702,Roy Cortina
http://www.wikidata.org/entity/Q7373214,Roy Nikisch
http://www.wikidata.org/entity/Q7376501,Rubén Marín
http://www.wikidata.org/entity/Q7376526,Rubén Rabanal
http://www.wikidata.org/entity/Q7377957,Rufino Ortega
http://www.wikidata.org/entity/Q7411049,Samuel Cabanchik
http://www.wikidata.org/entity/Q7420272,Santiago Gallo
http://www.wikidata.org/entity/Q7454170,Sergio Acevedo
http://www.wikidata.org/entity/Q7454303,Sergio Karakachoff
http://www.wikidata.org/entity/Q7454335,Sergio Montiel
http://www.wikidata.org/entity/Q7455541,Servando Bayo
http://www.wikidata.org/entity/Q7515713,Silvano Bores
http://www.wikidata.org/entity/Q7516987,Silvia Gallego
http://www.wikidata.org/entity/Q7516990,Silvia Giusti
http://www.wikidata.org/entity/Q7521463,Simón de Iriondo
http://www.wikidata.org/entity/Q7561705,Sonia Margarita Escudero
http://www.wikidata.org/entity/Q7701095,Teodoro Sánchez de Bustamante
http://www.wikidata.org/entity/Q7702296,Teresita Quintela
http://www.wikidata.org/entity/Q7820476,Q7820476
http://www.wikidata.org/entity/Q7820536,Tomás de Rocamora (militar)
http://www.wikidata.org/entity/Q7878665,Uladislao Augier
http://www.wikidata.org/entity/Q7911084,Valentín Alsina
http://www.wikidata.org/entity/Q7920364,Ventura Blanco Encalada
http://www.wikidata.org/entity/Q7925199,Vicente Saadi
http://www.wikidata.org/entity/Q7925214,Vicente de Azcuénaga
http://www.wikidata.org/entity/Q7931145,Vilma Ibarra
http://www.wikidata.org/entity/Q7931147,Vilma Ripoll
http://www.wikidata.org/entity/Q7944689,Víctor Marchesini
http://www.wikidata.org/entity/Q7964257,Walter Barrionuevo
http://www.wikidata.org/entity/Q7977024,Wbaldino Acosta
http://www.wikidata.org/entity/Q8076665,Álvaro Alsogaray
http://www.wikidata.org/entity/Q8076814,Ángel Borlenghi
http://www.wikidata.org/entity/Q8076831,Ángel Dolores Rojas
http://www.wikidata.org/entity/Q8076867,Ángel Maza
http://www.wikidata.org/entity/Q8078208,Élida Vigo
http://www.wikidata.org/entity/Q8189866,Adrián Peppino
http://www.wikidata.org/entity/Q8193951,Aldo Tessio
http://www.wikidata.org/entity/Q8193952,Aldo Rico
http://www.wikidata.org/entity/Q8195340,Alfredo Atanasof
http://www.wikidata.org/entity/Q8195420,Alfredo de Angeli
http://www.wikidata.org/entity/Q8196943,Amadeo Sabattini
http://www.wikidata.org/entity/Q8197947,Amílcar Vasconcellos
http://www.wikidata.org/entity/Q8205992,Arturo Mor Roig
http://www.wikidata.org/entity/Q8263985,Carlos Gregorio Malbrán
http://www.wikidata.org/entity/Q8345845,Chrystian Colombo
http://www.wikidata.org/entity/Q8353891,Dario Duretti
http://www.wikidata.org/entity/Q8560091,Dionisia López Amado
http://www.wikidata.org/entity/Q8772238,Eduardo Bauzá
http://www.wikidata.org/entity/Q8961135,Felipe Senillosa
http://www.wikidata.org/entity/Q8962264,"Francisco ""Barba"" Gutiérrez"
http://www.wikidata.org/entity/Q8962306,Francisco Bernabé Madero
http://www.wikidata.org/entity/Q9001319,Guillermo Estévez Boero
http://www.wikidata.org/entity/Q9014047,José Luis Foulkes
http://www.wikidata.org/entity/Q9014367,José María Bustillo
http://www.wikidata.org/entity/Q9014570,José Miguel Galán
http://www.wikidata.org/entity/Q9015342,Juan Carlos Maqueda
http://www.wikidata.org/entity/Q9015802,Juan Masferrer (intendente)
http://www.wikidata.org/entity/Q9016007,Juan Spikerman
http://www.wikidata.org/entity/Q9016431,Juliana Di Tullio
http://www.wikidata.org/entity/Q9016464,Julio Argentino Pascual Roca
http://www.wikidata.org/entity/Q9016847,Justo Daract
http://www.wikidata.org/entity/Q9022316,Lidia Satragno
http://www.wikidata.org/entity/Q9024801,Lucía Alberti
http://www.wikidata.org/entity/Q9025155,Luis León
http://www.wikidata.org/entity/Q9025171,Luis Lusquiños
http://www.wikidata.org/entity/Q9025653,Luz María Sapag
http://www.wikidata.org/entity/Q9027870,Manuel José García
http://www.wikidata.org/entity/Q17632164,Ferdinando Pedrini
http://www.wikidata.org/entity/Q17634337,Hugo Dardo Domínguez
http://www.wikidata.org/entity/Q17635365,Joaquín de los Santos
http://www.wikidata.org/entity/Q17635652,Juan Casañas
http://www.wikidata.org/entity/Q17987536,José Antonio Romero Feris
http://www.wikidata.org/entity/Q17995988,Carlos Monsalve
http://www.wikidata.org/entity/Q17996387,Faustino Miguel Parera
http://www.wikidata.org/entity/Q17996429,Máximo Paz
http://www.wikidata.org/entity/Q18203114,Manuel Fortunato Rodríguez
http://www.wikidata.org/entity/Q18203228,Andrés Somellera
http://www.wikidata.org/entity/Q18221251,Nicolás Ramón de Atienza
http://www.wikidata.org/entity/Q18222691,Adolfo Contte
http://www.wikidata.org/entity/Q18222773,Lucas Córdoba
http://www.wikidata.org/entity/Q18222806,Atilio Dell'Oro Maini
http://www.wikidata.org/entity/Q18223411,Francisco Javier González
http://www.wikidata.org/entity/Q18223501,Federico Helguera
http://www.wikidata.org/entity/Q18223576,Alberto Hueyo
http://www.wikidata.org/entity/Q18223595,Julio Alberto Ifrán
http://www.wikidata.org/entity/Q18223649,Agustín de Iriondo Candioti
http://www.wikidata.org/entity/Q18223651,Urbano de Iriondo
http://www.wikidata.org/entity/Q18223785,Eduardo Jozami
http://www.wikidata.org/entity/Q18223953,Ricardo Guillermo Leconte
http://www.wikidata.org/entity/Q18224439,Miguel M. Nougués
http://www.wikidata.org/entity/Q18224545,Pablo Javkin
http://www.wikidata.org/entity/Q18224574,Hugo Passalacqua
http://www.wikidata.org/entity/Q18224780,Pablo Antonio Ramella
http://www.wikidata.org/entity/Q18224934,Cornelia Schmidt-Liermann
http://www.wikidata.org/entity/Q18285988,Pedro Garmendia
http://www.wikidata.org/entity/Q18286673,Blas Benjamín de la Vega
http://www.wikidata.org/entity/Q18286753,Benjamín Villegas Dávila
http://www.wikidata.org/entity/Q18416154,Manuel Láinez
http://www.wikidata.org/entity/Q18417096,Ezequiel Colombres
http://www.wikidata.org/entity/Q18419637,Domingo Martínez Muñecas
http://www.wikidata.org/entity/Q18419782,Lorenzo Pepe
http://www.wikidata.org/entity/Q18618906,Adán Humberto Bahl
http://www.wikidata.org/entity/Q18668543,Aquiles Regazzoli
http://www.wikidata.org/entity/Q18668547,Ricardo Caballero
http://www.wikidata.org/entity/Q18668548,Juan Bautista Castro
http://www.wikidata.org/entity/Q18668556,Atilio Cattaneo
http://www.wikidata.org/entity/Q18668557,Aurelio Amoedo
http://www.wikidata.org/entity/Q18669902,Manuel Álvarez Pereyra
http://www.wikidata.org/entity/Q18674432,Ernesto F. Bavio
http://www.wikidata.org/entity/Q18674433,Lucas Ayarragaray
http://www.wikidata.org/entity/Q18676761,Oscar Albrieu
http://www.wikidata.org/entity/Q18683001,Armando Casas Nóblega
http://www.wikidata.org/entity/Q18683373,Santiago Maradona
http://www.wikidata.org/entity/Q18711084,Néstor Perl
http://www.wikidata.org/entity/Q18711132,Luis Colombo
http://www.wikidata.org/entity/Q18711344,Norma Egan
http://www.wikidata.org/entity/Q18711838,Roberto Gustavo Basualdo
http://www.wikidata.org/entity/Q18711842,José María Roldán
http://www.wikidata.org/entity/Q18711845,Mario Jorge Cimadevilla
http://www.wikidata.org/entity/Q18711852,Eduardo Alberto Aguilar
http://www.wikidata.org/entity/Q18711856,Adolfo Bermejo
http://www.wikidata.org/entity/Q18711860,Salvador Cabral
http://www.wikidata.org/entity/Q18711863,Marcelo Jorge Fuentes
http://www.wikidata.org/entity/Q18711869,Juan Manuel Irrazábal
http://www.wikidata.org/entity/Q18711870,Sergio Francisco Mansilla
http://www.wikidata.org/entity/Q18711871,José Miguel Ángel Mayans
http://www.wikidata.org/entity/Q18711875,Daniel Raúl Pérsico
http://www.wikidata.org/entity/Q18711889,Guillermo Juan Pereyra
http://www.wikidata.org/entity/Q18711897,Gerardo Antenor Montenegro
http://www.wikidata.org/entity/Q18711901,Josefina Angélica Meabe
http://www.wikidata.org/entity/Q18711904,Marta Borello
http://www.wikidata.org/entity/Q18711909,Silvia Beatriz Elías de Pérez
http://www.wikidata.org/entity/Q18711912,Hilda Clelia Aguirre 
http://www.wikidata.org/entity/Q18711914,Inés Blas
http://www.wikidata.org/entity/Q18711917,Maria Cristina del Valle Fiore Viñuales
http://www.wikidata.org/entity/Q18711918,Sigrid Elisabeth Kunath
http://www.wikidata.org/entity/Q18711919,María Esther Labado
http://www.wikidata.org/entity/Q18711924,Mirtha María Teresita Luna 
http://www.wikidata.org/entity/Q18711927,Graciela Agustina Di Perna
http://www.wikidata.org/entity/Q18711928,María de los Angéles Higonet
http://www.wikidata.org/entity/Q18711932,Carmen Lucila Crexell
http://www.wikidata.org/entity/Q18715120,Elías Abad
http://www.wikidata.org/entity/Q18715131,Demetrio César Abdalá
http://www.wikidata.org/entity/Q18715133,Felipe Abdalá
http://www.wikidata.org/entity/Q18715134,Jacobo Alberto Abrameto
http://www.wikidata.org/entity/Q18715136,Aurelio Simón Acuña
http://www.wikidata.org/entity/Q18715148,Ernesto Niceo Acuña
http://www.wikidata.org/entity/Q18715164,Américo Ángel Aguiar Vázquez
http://www.wikidata.org/entity/Q18715169,Carlos Ernesto Aguinaga
http://www.wikidata.org/entity/Q18715171,Jorge Alfredo Agúndez
http://www.wikidata.org/entity/Q18715173,Augusto Alasino
http://www.wikidata.org/entity/Q18715414,Martín Albarracín
http://www.wikidata.org/entity/Q18715420,Carlos Almirón
http://www.wikidata.org/entity/Q18715421,Juan Carlos Altuna
http://www.wikidata.org/entity/Q18715423,Ramón Alvarado
http://www.wikidata.org/entity/Q18715477,José Antonio Allende
http://www.wikidata.org/entity/Q18715553,Ramón Almendra
http://www.wikidata.org/entity/Q18715562,Carlos Humberto Almirón
http://www.wikidata.org/entity/Q18718761,Francisco Álvarez
http://www.wikidata.org/entity/Q18718765,Diego de Alvear
http://www.wikidata.org/entity/Q18718767,Elías Teodoro Francisco Amado
http://www.wikidata.org/entity/Q18718771,Osvaldo Amelotti
http://www.wikidata.org/entity/Q18718792,Rodolfo Antonio Angulo
http://www.wikidata.org/entity/Q18718800,Tomás Pedro Arana
http://www.wikidata.org/entity/Q18718817,Lylia Arancio de Beller
http://www.wikidata.org/entity/Q18718825,Mario Arenas
http://www.wikidata.org/entity/Q18718827,Aureliano Argento
http://www.wikidata.org/entity/Q16297548,Enrique Avogadro
http://www.wikidata.org/entity/Q16297716,Claudia Bello
http://www.wikidata.org/entity/Q16297772,Claudia Alicia Bernazza
http://www.wikidata.org/entity/Q16297791,Rosana Bertone
http://www.wikidata.org/entity/Q16298122,Nicolás Caputo
http://www.wikidata.org/entity/Q16298323,Daniel Chain
http://www.wikidata.org/entity/Q16298511,José Manuel Corral
http://www.wikidata.org/entity/Q16298623,Carlos Custer
http://www.wikidata.org/entity/Q16298942,Eduardo Arana
http://www.wikidata.org/entity/Q16299005,Eduardo Epszteyn
http://www.wikidata.org/entity/Q16299079,Liliana Fadul
http://www.wikidata.org/entity/Q16300546,Claudia Ledesma Abdala
http://www.wikidata.org/entity/Q16300569,Sandra Giménez
http://www.wikidata.org/entity/Q16300626,Pablo Ferreyra
http://www.wikidata.org/entity/Q16300730,Jorge Alberto Garramuño
http://www.wikidata.org/entity/Q16300843,Héctor María Gutiérrez
http://www.wikidata.org/entity/Q16300926,Josefina González
http://www.wikidata.org/entity/Q16300998,Diego Kravetz
http://www.wikidata.org/entity/Q16301004,Andrés La Blunda Fontana
http://www.wikidata.org/entity/Q16301065,María Cecilia Rodríguez
http://www.wikidata.org/entity/Q16301279,María Eugenia Martini
http://www.wikidata.org/entity/Q16301366,Magdalena Odarda
http://www.wikidata.org/entity/Q16301405,Omar Molina
http://www.wikidata.org/entity/Q16301672,Mario Negri
http://www.wikidata.org/entity/Q16301760,Silvia Risko
http://www.wikidata.org/entity/Q16301802,Juan Manuel Irrazábal
http://www.wikidata.org/entity/Q16302014,María Fernanda Reyes
http://www.wikidata.org/entity/Q16302129,Federico Sturzenegger
http://www.wikidata.org/entity/Q16302333,Luis Daniel Rubeo
http://www.wikidata.org/entity/Q16302727,Rodolfo Urtubey
http://www.wikidata.org/entity/Q16302836,Amira Yoma
http://www.wikidata.org/entity/Q16334670,Emilio Cuccarese
http://www.wikidata.org/entity/Q16334671,Alberto Domeniconi
http://www.wikidata.org/entity/Q16482656,Salvador Alberdi
http://www.wikidata.org/entity/Q16483165,Salvador Ananía
http://www.wikidata.org/entity/Q16488161,Adeodato Berrondo
http://www.wikidata.org/entity/Q16489254,Avelino Aráoz
http://www.wikidata.org/entity/Q16489663,Bernardo Ignacio Salduna
http://www.wikidata.org/entity/Q16490246,Carlos Aldo Mujica
http://www.wikidata.org/entity/Q16490274,Carlos Doncel
http://www.wikidata.org/entity/Q16490460,Casiano Calderón
http://www.wikidata.org/entity/Q16490999,Claudio Arrechea
http://www.wikidata.org/entity/Q16492177,Eduardo Garcia Caffi
http://www.wikidata.org/entity/Q16492610,Emilio Duportal
http://www.wikidata.org/entity/Q16492730,Enrique Tomás Cresto
http://www.wikidata.org/entity/Q16493087,Felipe Cabral
http://www.wikidata.org/entity/Q16493260,Francisco Belgrano
http://www.wikidata.org/entity/Q16493475,Joaquín Belgrano
http://www.wikidata.org/entity/Q16493945,Lorenzo Anadón
http://www.wikidata.org/entity/Q16494009,Manuel Cáceres
http://www.wikidata.org/entity/Q16494093,Mauro Carranza
http://www.wikidata.org/entity/Q16494377,Prócoro Crespo
http://www.wikidata.org/entity/Q16525950,Abel Cháneton
http://www.wikidata.org/entity/Q16526141,Absalón Ibarra
http://www.wikidata.org/entity/Q16527578,Agustín B. Gambier
http://www.wikidata.org/entity/Q16529482,Amado Juri
http://www.wikidata.org/entity/Q16529971,Anacleto Gil
http://www.wikidata.org/entity/Q16530686,Anselmo Zoilo Duca
http://www.wikidata.org/entity/Q16531151,Antonio María Taboada
http://www.wikidata.org/entity/Q16531277,Antonio Sobral
http://www.wikidata.org/entity/Q16537441,Bernardo Igarzábal
http://www.wikidata.org/entity/Q16543217,Carlos Galigniana Segura
http://www.wikidata.org/entity/Q16543410,Carlos Raimundi
http://www.wikidata.org/entity/Q16559017,Edgardo Castello
http://www.wikidata.org/entity/Q16561478,Eloy Camus
http://www.wikidata.org/entity/Q16562331,Enrique S. Quintana
http://www.wikidata.org/entity/Q16565816,Ezequiel de la Serna
http://www.wikidata.org/entity/Q16566094,Facundo Moyano
http://www.wikidata.org/entity/Q16567203,Fernando Vaca Narvaja
http://www.wikidata.org/entity/Q16568123,Flavio Castellanos
http://www.wikidata.org/entity/Q16568326,Florencio Tenev
http://www.wikidata.org/entity/Q16569192,Francisco Piñeyro
http://www.wikidata.org/entity/Q16569294,Francisco Vicente Bustos
http://www.wikidata.org/entity/Q16573298,Guillermo Dietrich
http://www.wikidata.org/entity/Q16573399,Guillermo Sullivan
http://www.wikidata.org/entity/Q16573538,Gustavo Ferrary
http://www.wikidata.org/entity/Q16576818,Héctor Domingo Maya
http://www.wikidata.org/entity/Q16578114,Ignacio Darío Irigoyen
http://www.wikidata.org/entity/Q16582151,Jorge Enríquez
http://www.wikidata.org/entity/Q16582588,José Antonio Barros
http://www.wikidata.org/entity/Q16582745,José Carlos Ramos
http://www.wikidata.org/entity/Q16583354,José Mariano Astigueta
http://www.wikidata.org/entity/Q16583614,José Miguel Zegada
http://www.wikidata.org/entity/Q16583729,José Rafael Gómez
http://www.wikidata.org/entity/Q18718847,José Manuel Arias
http://www.wikidata.org/entity/Q18719841,Juan Patricio Mussi
http://www.wikidata.org/entity/Q18727843,Fernando Arias
http://www.wikidata.org/entity/Q18728149,Alfredo Arrieta
http://www.wikidata.org/entity/Q18728345,Herminio Arrieta
http://www.wikidata.org/entity/Q18728461,Félix Eduardo Astudillo
http://www.wikidata.org/entity/Q18729003,Pedro Isaac Ávalos
http://www.wikidata.org/entity/Q18729009,Nancy Avelín
http://www.wikidata.org/entity/Q18729039,Lidoro Avellaneda
http://www.wikidata.org/entity/Q18729091,Arcadio Avedaño
http://www.wikidata.org/entity/Q18729143,Moisés Azar
http://www.wikidata.org/entity/Q18729145,Raúl Baglini
http://www.wikidata.org/entity/Q18729175,Manuel Baladrón
http://www.wikidata.org/entity/Q18729184,José R. Baltore
http://www.wikidata.org/entity/Q18729193,Graciela Yolanda Bar
http://www.wikidata.org/entity/Q18729196,Juan A. Barbeito
http://www.wikidata.org/entity/Q18729199,Adolfo Alejandro Barbich
http://www.wikidata.org/entity/Q18729364,Yamili Barbora de Nasif
http://www.wikidata.org/entity/Q18744572,Federico de la Barra
http://www.wikidata.org/entity/Q18744580,Mario Luis Bartolucci
http://www.wikidata.org/entity/Q18744581,Juan Carlos Basaldúa
http://www.wikidata.org/entity/Q18744582,Ricardo Alberto Bassi
http://www.wikidata.org/entity/Q18744904,José Raúl Bauducco
http://www.wikidata.org/entity/Q18744922,Daniel Baum
http://www.wikidata.org/entity/Q18744992,Augusto G. Bayol
http://www.wikidata.org/entity/Q18745004,Eduardo Bazán
http://www.wikidata.org/entity/Q18745014,Miguel Ángel Bazán
http://www.wikidata.org/entity/Q18745583,Raúl Enrique Beascochea
http://www.wikidata.org/entity/Q18745591,Juan Carlos Eduardo Beni
http://www.wikidata.org/entity/Q18745599,Alfredo Luis Benítez
http://www.wikidata.org/entity/Q18745600,Apolinario Benítez
http://www.wikidata.org/entity/Q18745601,Antonio Tomás Berhongaray
http://www.wikidata.org/entity/Q18745670,Norma Nélida Bermejo
http://www.wikidata.org/entity/Q18745671,Miguel Ángel Bernardo
http://www.wikidata.org/entity/Q18745673,Alfredo Felipe Bertin
http://www.wikidata.org/entity/Q18745674,José María Antonio Bértora
http://www.wikidata.org/entity/Q18745675,Pablo Biain
http://www.wikidata.org/entity/Q18745676,Rodolfo Eufemio Blanco
http://www.wikidata.org/entity/Q18745677,Eusebio Blanco
http://www.wikidata.org/entity/Q18745678,Ramón Blanco
http://www.wikidata.org/entity/Q18745680,Rubén Víctor Manuel Blanco
http://www.wikidata.org/entity/Q18745686,Alberto Omar Borella
http://www.wikidata.org/entity/Q18745690,Francisco de Borja Correa
http://www.wikidata.org/entity/Q18745693,Ricardo Alberto Branda
http://www.wikidata.org/entity/Q18755795,María Rosa Calviño de Gómez
http://www.wikidata.org/entity/Q18756543,Mabel Luisa Caparrós
http://www.wikidata.org/entity/Q18756552,Liliana Capos
http://www.wikidata.org/entity/Q18756949,María del Carmen Casco de Aguer
http://www.wikidata.org/entity/Q18757072,Hilda Nélida Castañeira de Vaccaro
http://www.wikidata.org/entity/Q18757291,María Elisa Castro
http://www.wikidata.org/entity/Q18760424,Susana Correche
http://www.wikidata.org/entity/Q18760429,Rolando Corte
http://www.wikidata.org/entity/Q18760432,Gerónimo Cortes
http://www.wikidata.org/entity/Q18760435,Rafael Cortes
http://www.wikidata.org/entity/Q18760436,Federico Corvalán
http://www.wikidata.org/entity/Q18760437,Santiago E. Corvalán
http://www.wikidata.org/entity/Q18760475,Adolfo E. Dávila
http://www.wikidata.org/entity/Q18762278,Atanasio Eguiguren
http://www.wikidata.org/entity/Q18810385,Benjamín Figueroa
http://www.wikidata.org/entity/Q18810387,Francisco C. Figueroa
http://www.wikidata.org/entity/Q18810393,Héctor E. Figueroa
http://www.wikidata.org/entity/Q18810395,José Manuel Figueroa
http://www.wikidata.org/entity/Q18810396,José Oscar Figueroa
http://www.wikidata.org/entity/Q18810397,Marcos A. Figueroa
http://www.wikidata.org/entity/Q18810399,Juan Pablo Fittipaldi
http://www.wikidata.org/entity/Q18810400,Víctor Hugo Fleitas
http://www.wikidata.org/entity/Q18810402,Domingo Flores
http://www.wikidata.org/entity/Q18810405,Ángel Roberto Freytes
http://www.wikidata.org/entity/Q18810416,Domingo Andrés Frois
http://www.wikidata.org/entity/Q18810425,Héctor María de la Fuente
http://www.wikidata.org/entity/Q18810429,Maximino de la Fuente 
http://www.wikidata.org/entity/Q18810431,Augusto M. Funes
http://www.wikidata.org/entity/Q18810437,José Enrique Gadano
http://www.wikidata.org/entity/Q18810448,Francisco R. Galíndez
http://www.wikidata.org/entity/Q18810449,Sergio Adrián Gallia
http://www.wikidata.org/entity/Q18810455,Segundo B. Gallo
http://www.wikidata.org/entity/Q18810457,Victorio Manuel Gallo
http://www.wikidata.org/entity/Q18811461,Raúl Alfredo Galván
http://www.wikidata.org/entity/Q18811465,José Gálvez
http://www.wikidata.org/entity/Q18811470,Eduardo José A. Gamond
http://www.wikidata.org/entity/Q18811475,José María García Arecha
http://www.wikidata.org/entity/Q18811486,Manuel García Fernández
http://www.wikidata.org/entity/Q18811490,Francisco Rodolfo García Leyenda
http://www.wikidata.org/entity/Q18811492,Alfredo García
http://www.wikidata.org/entity/Q18811495,Alfredo García
http://www.wikidata.org/entity/Q18811501,Américo Alberto García
http://www.wikidata.org/entity/Q18811504,Francisco García
http://www.wikidata.org/entity/Q18811506,Justino García
http://www.wikidata.org/entity/Q18811507,Luis García
http://www.wikidata.org/entity/Q18811508,Pedro García
http://www.wikidata.org/entity/Q18811510,Moisés A. Garramuño
http://www.wikidata.org/entity/Q18811513,Pedro A. Garro
http://www.wikidata.org/entity/Q18811515,Gregorio J. Gavier
http://www.wikidata.org/entity/Q18811518,Carlos Gentili
http://www.wikidata.org/entity/Q18811522,Alejandro Bautista Giavarini
http://www.wikidata.org/entity/Q18811523,Francisco Gil
http://www.wikidata.org/entity/Q18811527,Francisco Gimenez
http://www.wikidata.org/entity/Q18812611,Felipe Gómez del Junco
http://www.wikidata.org/entity/Q18812651,José Elías Gollán
http://www.wikidata.org/entity/Q18812666,Casiano José Goitía
http://www.wikidata.org/entity/Q9069907,Roberto Mario Uzal
http://www.wikidata.org/entity/Q9070941,Roxana Latorre
http://www.wikidata.org/entity/Q9077444,Silvina García Larraburu
http://www.wikidata.org/entity/Q9093281,Vicente Gallo
http://www.wikidata.org/entity/Q9094417,Virginia Linares
http://www.wikidata.org/entity/Q9095242,Víctor Amador De Martino
http://www.wikidata.org/entity/Q9095302,Víctor Hugo Vilhem
http://www.wikidata.org/entity/Q10312634,Juan Duarte
http://www.wikidata.org/entity/Q10861384,Carlos S. Ramos Mejía
http://www.wikidata.org/entity/Q10861998,Celia de la Serna
http://www.wikidata.org/entity/Q10880501,Santiago de Estrada
http://www.wikidata.org/entity/Q10914348,Edmundo S. Mena
http://www.wikidata.org/entity/Q10914800,Stella Maris Leverberg
http://www.wikidata.org/entity/Q11061112,Francisco Muñoz
http://www.wikidata.org/entity/Q11079402,José María Rosa
http://www.wikidata.org/entity/Q11082861,Pedro Segundo Barraza
http://www.wikidata.org/entity/Q11168710,Regino Maders
http://www.wikidata.org/entity/Q11184187,Rogelio Frigerio
http://www.wikidata.org/entity/Q11247928,Luis Funes
http://www.wikidata.org/entity/Q11369773,Omar Goye
http://www.wikidata.org/entity/Q11685370,Jorge Alberto Rodríguez
http://www.wikidata.org/entity/Q11686121,José Néstor Lencinas
http://www.wikidata.org/entity/Q11686967,Justo Páez Molina
http://www.wikidata.org/entity/Q11690091,Mabel Manzotti
http://www.wikidata.org/entity/Q11691402,María Cristina Perceval
http://www.wikidata.org/entity/Q11692638,Miguel Bonasso
http://www.wikidata.org/entity/Q12155082,Adela Segarra
http://www.wikidata.org/entity/Q12164058,Eduardo de Pedro
http://www.wikidata.org/entity/Q12164854,Emilio Belenguer
http://www.wikidata.org/entity/Q12179593,León Guillet
http://www.wikidata.org/entity/Q12201446,Rubén Américo Martí
http://www.wikidata.org/entity/Q14623844,Victorio Calabró
http://www.wikidata.org/entity/Q15066835,Margarita Ferrá de Bartol
http://www.wikidata.org/entity/Q15120073,Juan de la Cruz Vargas
http://www.wikidata.org/entity/Q15131609,Rafael María Aguirre
http://www.wikidata.org/entity/Q15192668,Pablo López
http://www.wikidata.org/entity/Q15225900,Osvaldo Ramón López
http://www.wikidata.org/entity/Q15702157,Nicolás del Caño
http://www.wikidata.org/entity/Q15714649,Gustavo Vera
http://www.wikidata.org/entity/Q15714675,Cristian Ritondo
http://www.wikidata.org/entity/Q15714680,Pablo Kosiner
http://www.wikidata.org/entity/Q15719117,Máximo Kirchner
http://www.wikidata.org/entity/Q15927289,Zacarías Agüero Vera
http://www.wikidata.org/entity/Q15993609,Juan Palma
http://www.wikidata.org/entity/Q16013764,José C. Uriburu
http://www.wikidata.org/entity/Q16142825,Norma Amanda Abdalá
http://www.wikidata.org/entity/Q16144989,Ramón Albariño
http://www.wikidata.org/entity/Q16145312,Alejandro Granados
http://www.wikidata.org/entity/Q16186930,Mónica Troadello
http://www.wikidata.org/entity/Q16190116,Noelia Barbeito
http://www.wikidata.org/entity/Q16190258,Gabriela Cerrano
http://www.wikidata.org/entity/Q16190345,Martín Dalmau
http://www.wikidata.org/entity/Q16190433,Cintia Frencia
http://www.wikidata.org/entity/Q16190436,Héctor Fresina
http://www.wikidata.org/entity/Q16190624,Patricia Jorge
http://www.wikidata.org/entity/Q16190692,Angélica Lagunas
http://www.wikidata.org/entity/Q16191077,Julio Quintana
http://www.wikidata.org/entity/Q16198916,Fernando Espinoza
http://www.wikidata.org/entity/Q18812668,Samuel Gómez Henríquez
http://www.wikidata.org/entity/Q18812805,Carlos Bernabé Gómez 
http://www.wikidata.org/entity/Q18812814,Héctor González Iramain
http://www.wikidata.org/entity/Q18812817,Tomás González Funes
http://www.wikidata.org/entity/Q18812825,Joaquín Granel
